ILCE_UAVT,ILCE_ADI,ADI,ALT_KATEGORI,ADRES,TELEFON,WEBSITESI,ACIL_SERVIS,YATAK,AMBULANS,MAHALLE,ENLEM,BOYLAM
2015,TUZLA,Tuzla 3 Nolu Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Yeþildere Cad. Batu Sk. No: 55/1 AYDINTEPE/TUZLA,,,,,,AYDINTEPE,40.85528792100007,29.299942739000073
2015,TUZLA,4 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Demokrasi Cad. No:41/1 MESCÝT/TUZLA,,,,,,MESCÝT,40.89428735800004,29.354782768000064
2015,TUZLA,Tuzla 5 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,OSB Doðu cad. AYDINLI/TUZLA,,,,,,AYDINLI,40.877663435000045,29.398978594000027
1622,SÝLÝVRÝ,4 No'lu Aile Saðlýk Merkezi,Aile Saðlýðý Merkezi,Þerif Sk. No:11 PÝRÝ MEHMET PAÞA/SÝLÝVRÝ,,,,,, PÝRÝ MEHMET PAÞA,41.07540710400008,28.248576141000058
2048,ARNAVUTKÖY,Arnavutköy 5 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Emine Sk. No:9 MUSTAFA KEMAL PAÞA/ARNAVUTKÖY,,,,,,MUSTAFA KEMAL PAÞA,41.19205739800003,28.73159998600005
2048,ARNAVUTKÖY,Arnavutköy 6 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Kayalýk Sk. No:1 ATATÜRK/ARNAVUTKÖY,,,,,,ATATÜRK,41.19012962700003,28.762419132000048
2048,ARNAVUTKÖY,Arnavutköy 7 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Behramþah Sk. No:11/1A ÝSLAMBEY/ARNAVUTKÖY,,,,,,ÝSLAMBEY,41.19343345600004,28.746848337000074
2049,ATAÞEHÝR,Ataþehir 7-8-17 Nolu Acil Saðlýk Hizmetleri Ýstasyonlarý,Acil Yardým Ýstasyonu,Aziz Bulvarý No:11/A MEHMETAKÝF/ÜMRANÝYE,,,,,,MEHMET AKÝF,41.007689663000065,29.138563125000076
2015,TUZLA,Tuzla 6 nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,OSB Gazi Bulvarý AYDINLI / TUZLA,,,,,,AYDINLI,40.88925939000006,29.397277668000072
1622,SÝLÝVRÝ,Semizkumlar Lojman Aile Saðlýk Merkezi,Aile Saðlýðý Merkezi,Silivri Ceza Ýnfaz Kurumlarý Kampüsü SEMÝZKUMLAR/SÝLÝVRÝ,,,,,,SEMÝZKUMLAR,41.094952059000036,28.156242346000056
1622,SÝLÝVRÝ,Açýk Cezaevi Aile Saðlýk Merkezi,Aile Saðlýðý Merkezi,Silivri Ceza Ýnfaz Kurumlarý Kampüsü SEMÝZKUMLAR/SÝLÝVRÝ,,,,,,SEMÝZKUMLAR,41.09174197800007,28.156408012000043
1185,BEYKOZ,Beykoz 7 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Marmara Üniversitesi Anadolu Hisarý Yerleþkesi Göksu/Beykoz,182,,,,,GÖKSU,41.08115200000003,29.06913700000007
1852,ÜMRANÝYE,Ümraniye Dante ve Erenköy Toplum ve Ruh Saðlýðý Merkezi,Toplum Saðlýðý Merkezi,Alemdað Cad. No:463 AÞAÐI DUDULLU/ÜMRANÝYE,,,,,,AÞAÐI DUDULLU,41.01661530100006,29.161807260000046
1852,ÜMRANÝYE,Dudullu Saðlýklý Hayat Merkezi,Saðlýk Diðer,Alemdað Cad. No:463 AÞAÐI DUDULLU/ÜMRANÝYE,,,,,,AÞAÐI DUDULLU,41.01656293600007,29.161868107000032
1852,ÜMRANÝYE,Ümraniye 1-6 Nolu Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Adem Yavuz Cad. No:1 ELMALIKENT/ÜMRANÝYE,,,,,,ELMALIKENT,41.03109634100008,29.100286487000062
1852,ÜMRANÝYE,3 Nolu Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,"OSB Organize 1. Cad. ESENKENT/ÜMRAN,ÝYE",,,,,,ESENKENT,40.996321298000055,29.175823233000074
1852,ÜMRANÝYE,Ümraniye 4 Nolu Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Zerafet Sk. No: NECÝP FAZIL/ÜMRANÝYE,0216 526 20 00,,,,,NECÝP FAZIL,41.017758419000074,29.177673449000054
1852,ÜMRANÝYE,Ümraniye 5 Nolu Acil Yardým Ýstasyonu,Acil Yardým Ýstasyonu,Esenlik Sk. No:1 ADEM YAVUZ/ÜMRANÝYE,,,,,,ADEM YAVUZ,41.021970613000065,29.158877063000034
2049,ATAÞEHÝR,1Ümraniye 17 Nolu Aile saðlýðý Merkezi,Aile Saðlýðý Merkezi,Aziz Bulvarý No:11/A MEHMETAKÝF/ÜMRANÝYE,,,,,,MEHMET AKÝF,41.00774180600007,29.13864028200004
1852,ÜMRANÝYE,Ümraniye 9 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Zambak Sk.No:31/A ESENÞEHÝR/ÜMRANÝYE,,,,,,ESENÞEHÝR,41.00937207700008,29.167620792000037
1852,ÜMRANÝYE,Ümraniye 2 Nolu Göçmen Polikliniði,Poliklinik,Zambak Sk.No:31/A ESENÞEHÝR/ÜMRANÝYE,,,,,,ESENÞEHÝR,41.00935163100007,29.167730600000027
1852,ÜMRANÝYE,Ümraniye 30 Nolu Aile Saðlýðý merkezi,Aile Saðlýðý Merkezi,Zambak Sk.No:31/A ESENÞEHÝR/ÜMRANÝYE,,,,,,ESENÞEHÝR,41.00930212900005,29.167692096000053
1852,ÜMRANÝYE,Ümraniye 10-11 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Aile Saðlýðý Merkezi,Haþim Ýþcan Sk. No:5 ÝNKILAP/ÜMRANÝYE,0216 632 53 34,,Yok,0,,ÝNKILAP,41.03426307500007,29.109807543000045
1185,BEYKOZ,Beykoz 2 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Okul Cad. No:22 Kavacýk/Beykoz,0216 425 25 60,,,,,KAVACIK,41.09316490900005,29.086071923000077
1185,BEYKOZ,Beykoz 4 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Polonez Cad. No:18 Acarlar/Beykoz,0216 485 43 54,,,,,ACARLAR,41.12146100000007,29.146280000000047
1185,BEYKOZ,Beykoz 6 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Vatan Cad. No: 32 B Blok Çubuklu/Beykoz,,,,,,ÇUBUKLU,41.09714365700006,29.09119301000004
2012,MALTEPE,Çýnar Aile ve Saðlýk Merkezi,Aile Saðlýðý Merkezi,Saðlýk Sk. No:1  ÇINAR/MALTEPE,,,,,,ÇINAR,40.944384650000075,29.118944998000075
2049,ATAÞEHÝR,Ataþehir 12 Nplu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Ulusu Cad. No:30/B ÝNÖNÜ/ATAÞEHÝR,,,,,,ÝNÖNÜ,40.97647187200005,29.130765962000055
2049,ATAÞEHÝR,Ataþehir 14 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Meriç Cad.  No:21/2 ATATÜRK/ATAÞEHÝR,,,,,,ATATÜRK,40.990174642000056,29.12978676800003
2003,AVCILAR,Avcýlar 1ve 8 Nolu Acil Saðlýk Hizmetleri Ýstasyonlarý,Acil Yardým Ýstasyonu,,,,,,,,40.97909387000004,28.721802599000057
2003,AVCILAR,Avcýlar 2 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Aile Saðlýðý Merkezi,,,,,,,FÝRUZKÖY,41.01035159300005,28.710151530000076
2003,AVCILAR,Avcýlar 3 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Aile Saðlýðý Merkezi,Ýstanbul Üniversitesi  Avcýlar Kampüsü Ýçi Öðrenci Kültür Merkezi Binasý,,,,,,ÜNÝVERSÝTE,40.98857464200006,28.726598025000044
2003,AVCILAR,Avcýlar 4 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Aile Saðlýðý Merkezi,Oðul Sk.  Zorlu Center Arkasý CÝHANGÝR/AVCILAR,,,,,,CÝHANGÝR,40.99410630300008,28.701290191000055
2003,AVCILAR,Avcýlar 5 Nolu  Acil Saðlýk Hizmetleri Ýstasyonu,Saðlýk Diðer,Cami Yolu Sk. Patika Cafe Otorparký Ýçi,,,,,,AMBARLI,40.97272127300005,28.714940080000076
2003,AVCILAR,Avcýlar 6 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,115. Sk. No:8 ZAFER/AVCILAR,,,,,,ZAFER,41.01494345800006,28.68994871600006
2003,AVCILAR,Avcýlar 1 Nolu Göçmen Saðlýðý Merkezi,Saðlýk Diðer,Kirazlý Cad. No:55/1 CÝHANGÝR/AVCILAR,,,,,,CÝHANGÝR,40.98743092900003,28.710676120000073
2003,AVCILAR,Avcýlar 5 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,522. Sk. No:12 BALIKYOLU/ESENYURT,,,,,,BALIKYOLU,41.042285793000076,28.69240082300007
2015,TUZLA,Verem Savaþ Dispanseri,Verem Savaþ Dispanseri,Þinasi Dural Cad. No:28 YAYLA/TUZLA,,,,,,YAYLA,40.83174346000004,29.306300948000057
2015,TUZLA,Aydýnlý Saðlýklý Hayat Merkezi,Toplum Saðlýðý Merkezi,,,,,,,AYDINLI,40.86587858900003,29.31952072100006
2015,TUZLA,Marmara Ünv. Pendik EAH Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,,,,,,,AYDINLI,40.86588577900005,29.319760777000056
2015,TUZLA,Tuzla 8 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Hastane Sk.  POSTANE/TUZLA,,,,,,POSTANE,40.82152109200007,29.306907102000025
1852,ÜMRANÝYE,Ümraniye 3 Nolu Göçmen Saðlýðý Merkezi,Saðlýk Diðer,Yýldýrým Cad. Karagül sk. No:9-11A ÝNKILAP/ÜMRANÝYE,,,,,,ÝNKILAP,41.033676015000026,29.104771982000045
1852,ÜMRANÝYE,Ümraniye 19 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Ýbrahim Hakký Sk. No:18 ÞERÝFALÝ/ÜMRANÝYE,,,,,,ÞERÝFALÝ,41.00318673500004,29.145043617000056
1852,ÜMRANÝYE,Ümraniye 23 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Mazlum sk. No:23 ALTINÞEHÝR/ÜMRANÝYE,,,,,,ALTINÞEHÝR,41.01533441500004,29.149052934000053
1852,ÜMRANÝYE,Ümraniye 26 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Uzunayna Cad. No: 8/B ÇAKMAK/ÜMRANÝYE,,,,,,ÇAKMAK,41.01608294300007,29.126782553000055
1708,ÜSKÜDAR,Fatih Sultan Mehmet EAH Üsküdar Diyabet Merkezi,Saðlýk Diðer,Dr. Fahri Atabey Cad. No:81 VALÝDE-Ý ATÝK/ÜSKÜDAR,,,,,,VALÝDE-Ý ATÝK,41.01696879700006,29.023969948000058
1708,ÜSKÜDAR,Erenköy Ruh ve Sinir Hastalýklarý EAH Semt Polikliniði,Poliklinik,Dr. Fahri Atabey Cad. No:81 VALÝDE-Ý ATÝK/ÜSKÜDAR,,,,,,VALÝDE-Ý ATÝK,41.017067576000045,29.02407316500006
1708,ÜSKÜDAR,Erenköy Fizik Tedavi Rehabilitasyon Hastanesi Ünalan Semt Polikliniði,Poliklinik,Ayazma Cad.No:78 ÜNALAN/ÜSKÜDAR,,,,,,ÜNALAN,41.002421758000025,29.06938667000003
1708,ÜSKÜDAR,Haydarpaþa Numune Eðitim ve Araþtýrma Hastanesi Üsküdar Ünalan Semt Polikliniði,Poliklinik,Ayazma Cad.No:78 ÜNALAN/ÜSKÜDAR,,,,,,ÜNALAN,41.00233834900007,29.069507887000043
1708,ÜSKÜDAR,Üsküdar Göçmen Polikliniði Merkezi,Poliklinik,Güner Sk. No:66 SELAMÝ ALÝ/ÜSKÜDAR,,,,,,SELAMÝ ALÝ,41.02704620500003,29.025419493000072
1185,BEYKOZ,Ýshaklý Saðlýk Evi,Saðlýk Evi,Saðlýk Evi Sk. No: 7/1 Ýshaklý/Beykoz,,,,,,ÝSHAKLI,41.137981000000025,29.305537999000023
1185,BEYKOZ,Mahmut Þevket Paþa Saðlýk Evi,Saðlýk Evi,,,,,,,MAHMUTÞEVKETPAÞA,41.15119748500007,29.18804636400006
1185,BEYKOZ,Kýlýçlý Saðlýk Evi,Saðlýk Evi,Aþaðý Mahalle Cad. No:16 Kýlýçlý/Beykoz,,,,,,KILIÇLI,41.156293720000065,29.29554307400008
1103,ADALAR,Adalar Ýlçe Saðlýk Müdürlüðü ve Toplum Saðlýðý Merkezi,Toplum Saðlýðý Merkezi,Nizam Mah. Lalahatunu Cad. NO :49 ADALAR,0216 382 72 48,https://adalar.istanbulsaglik.gov.tr,,,,NÝZAM,40.869648073000064,29.12779393900007
1103,ADALAR,Adalar Ýlçe Saðlýk Müdürlüðü Ek Binasý,Saðlýk Diðer,Heybeliada Mah. Ortayalý Sk. No:1 ADALAR, 0216 382 72 48,,,,,HEYBELÝADA,40.87711957700003,29.098939220000034
2048,ARNAVUTKÖY,Haseki Eðitim Araþtýrma Hastanesi Arnavutköy Diyaliz Ünitesi,Diyaliz Merkezi,Arnavutköy Merkez Mah. Eski Edirne Asfaltý Cad. No:3 ARNAVUTKÖY MERKEZ,(0212) 453 12 12,,,,,ARNAVUTKÖY MERKEZ,41.17729923100006,28.74745211100003
2048,ARNAVUTKÖY,Arnavutköy 1 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Saðlýk Diðer,Eski Edirne Cad. No:3 ARNAVUTKÖY MERKEZ,0212 453 12 12,www.arnavutkoydh.gov.tr,,,,ARNAVUTKÖY MERKEZ,41.177727736000065,28.746410039000068
2048,ARNAVUTKÖY,Arnavutköy 4 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Saðlýk Diðer,Eski Edirne Cad. No:3 ARNAVUTKÖY MERKEZ,0212 453 12 12,www.arnavutkoydh.gov.tr,,,,ARNAVUTKÖY MERKEZ,41.177998659000025,28.74688810200007
2048,ARNAVUTKÖY,Verem Savaþ Dispanseri,Verem Savaþ Dispanseri,Haraççý Hadýmköy Yolu No:3 HADIMKÖY,,,,,,HADIMKÖY,41.15622902400003,28.624564903000078
2048,ARNAVUTKÖY,Arnavutköy 1 Nolu Göçmen Saðlýðý Merkezi,Saðlýk Diðer,Haraççý Hadýmköy Yolu No:3 HADIMKÖY,,,,,,HADIMKÖY,41.15611817000007,28.624524035000036
2048,ARNAVUTKÖY,Arnavutköy 2 Nolu Göçmen Saðlýðý Merkezi,Saðlýk Diðer,Filika Sk. No:9  ARNAVUTKÖY MERKEZ,,,,,,ARNAVUTKÖY MERKEZ,41.18462830200008,28.73718689100008
1835,PENDÝK,Turnaköy Saðlýk Evi,Aile Saðlýðý Merkezi,Kurna Mah. Anadolu Yolu Cad. No:2A PENDÝK,,,,,,KURNA,40.955430197000055,29.335106972000062
1835,PENDÝK,2 No'lu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Yeniþehir Mah.Saray Sk.No:2 PENDÝK,,,,,,YENÝÞEHÝR,40.925096858000074,29.307437134000054
1659,ÞÝLE,Þile 1 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi, Üsküdar Caddesi NO:133 ÇAVUÞ/ÞÝLE,,,,,,ÇAVUÞ,41.17206558300006,29.606211881000036
1659,ÞÝLE,Aðva Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Yakuplu Cad. No:11 AÐVA MERKEZ/ÞÝLE,0216 721 73 63,,Yok,0,,AÐVA MERKEZ,41.13799700100003,29.854944054000043
1659,ÞÝLE,Erenler Saðlýk Ýstasyonu,Saðlýk Evi,,,,,,,ERENLER,41.11889647500004,29.56623859900003
1663,ÞÝÞLÝ,Okmeydaný Eðitim Araþtýrma Hastanesi  Gülbahar Semt Polikliniði,Poliklinik,Galata Deresi Cd. No: 45-49 GÜLBAHAR/ÞÝÞLÝ,,,,,,GÜLBAHAR,41.07627300100006,28.99605323800006
1663,ÞÝÞLÝ,Þiþli Hamidye Etfal Eðitim ve Araþtýrma Hastanesi Onkoloji ve Kemoterapi Binasý,Saðlýk Diðer,Halaskargazi Cad Etfal Sk. No: 19 MAYIS/ÞÝÞLÝ,,www.sislietfal.gov.tr,,,,19 MAYIS,41.05853174400005,28.98988890800007
1663,ÞÝÞLÝ,Þiþli Hamidye Etfal Eðitim ve Araþtýrma Hastanesi Çocuk Ýzlem Merkezi,Saðlýk Diðer,Halaskargazi Cad Etfal Sk. No: 9 MAYIS/ÞÝÞLÝ,,,,,,19 MAYIS,41.05813925100006,28.988812218000078
1663,ÞÝÞLÝ,Þiþli Hamidiye Etfal Hastanesi Bomonti Semt Polikliniði,Poliklinik,Oktay Cebeci Sk. No:23 MERKEZ/ÞÝÞLÝ,,,,,,MERKEZ,41.058300390000056,28.985226322000074
1663,ÞÝÞLÝ,Þiþli 8 Nolu Acil Yardým Ýstasyonu,Acil Yardým Ýstasyonu,Halaskargazi Cad Etfal Sk. No: 19 MAYIS/ÞÝÞLÝ,112,,,,,19 MAYIS,41.05781698900006,28.990263195000068
2055,SULTANGAZÝ,Sultangazi 5 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,1319. Sk. No:2 75. YIL/SULTANGAZÝ,112,www.istanbulsaglik.gov.tr,Yok,3,Var,75.YIL,41.09735647200006,28.901484221000032
2055,SULTANGAZÝ,Sultangazi Toplum Ruh Saðlýðý Merkezi,Toplum Saðlýðý Merkezi,Yaseminler Sk. No:17  ESKÝ HABÝPLER/SULTANGAZÝ,,,,,,ESKÝ HABÝPLER,41.13088711300003,28.831020086000024
2049,ATAÞEHÝR,Ataþehir Ana Çocuk Saðlýðý ve Aile Planlamasý Merkezi,Ana Çocuk Saðlýðý ve Aile Planlama Merkezi,Selim Sk. No:7  KÜÇÜKBAKKALKÖY/ATAÞEHÝR,(0216) 455 00 62,,,,,KÜÇÜKBAKKALKÖY,40.982411814000045,29.110818445000064
2049,ATAÞEHÝR,Ataþehir Saðlýk Hayat Merkezi,Saðlýk Diðer,Selim Sk. No:7  KÜÇÜKBAKKALKÖY/ATAÞEHÝR,,,,,,KÜÇÜKBAKKALKÖY,40.982402483000044,29.110861940000063
2055,SULTANGAZÝ,Sultangazi 29 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,YUNUS EMRE 1409 SK.NO:22 YUNUS EMRE/ SULTANGAZÝ,,,,,,YUNUS EMRE,41.09695728200006,28.89116526300006
1327,FATÝH,10 No'lu Acil Saðlýk Hizmetleri Ýstasyonu,Aile Saðlýðý Merkezi,Süleymaniye Cad. No:15 SÜLEYMANÝYE/FATÝH,0212 526 59 34,www.istanbulhalksagligi.gov.tr,,,,SÜLAYMANÝYE,41.01423500000004,28.96185900000006
1327,FATÝH,11 No'lu Acil Saðlýk Hizmetleri Ýstasyonu Ýl Saðlýk Müdürlüðü Ek Bina 1,Aile Saðlýðý Merkezi,Prof. Dr. Kazým Ýsmail Gürkan Cad. No:5 ALEMDAR/FATÝH,02125262096,www.istanbulsaglik.gov.tr,,,,ALEMDAR,41.01000700000003,28.97569100000004
1327,FATÝH,14 No'lu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Atatürk Bulvarý Ý.M.C Çarþýsý 6.Blok No:65/44 HACI KADIN/FATÝH,02125229257,www.istanbulsaglik.gov.tr,,,,HACI KADIN,41.020643000000064,28.96022800000003
1327,FATÝH,Fatih Ýlçe Saðlýk Müdürlüðü,Belediye Saðlýk Merkezi,Adnan Menderes Vatan Bulvarý No:66 KARAGÜMRÜK/FATÝH,0212 521 50 11,https://fatih.istanbulsaglik.gov.tr/,,,,KARAGÜMRÜK,41.02207600000003,28.934074000000066
1183,BEÞÝKTAÞ,Beþiktaþ 4 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Çýraðan Cad. No: 77 Yýldýz/Beþiktaþ,0212 227 87 15,,,,,YILDIZ,41.04359000000005,29.012950000000046
1183,BEÞÝKTAÞ,AÇSAP Merkezi,Ana Çocuk Saðlýðý ve Aile Planlama Merkezi,Barbaros Bulvarý Bostancý Veli Sk. No:3 Cihannüma/Beþiktaþ,,,,,,CÝHANNÜMA,41.04625800000008,29.00690300000008
1183,BEÞÝKTAÞ,Saðlýklý Hayat Merkezi,Aile Saðlýðý Merkezi,Barbaros Bulvarý Bostancý Veli Sk. No:3 Cihannüma/Beþiktaþ,,,,,,CÝHANNÜMA,41.04621872200005,29.006900834000078
1185,BEYKOZ,Beykoz Tepeüstü Poliklinik Binasý,Poliklinik,Hastane Sk. No:3 ÇÝÐDEM/BEYKOZ,(0216) 413 63 00,,,,,ÇÝÐDEM,41.11040102800007,29.085991729000057
1185,BEYKOZ,Toplum Ruh Saðlýðý Merkezi,Toplum Saðlýðý Merkezi,Hastane Sk. No:1 Çiðdem/Beykoz,0216 323 25 03,,,,,ÇÝÐDEM,41.111847228000045,29.086904077000042
2049,ATAÞEHÝR,Ataþehir 11 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Küçük Bakkalköy Mah. Merdiven Köyü Yolu Sok. No:5 Kat:2  ATAÞEHÝR ,,,,,,KÜÇÜKBAKKALKÖY,40.982371768000064,29.11077804000007
2051,BEYLÝKDÜZÜ,Beylikdüzü 4 No'lu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Önder Cad. No:6 Ýhlas 1. Kýsým Bodrum Kat Marmara/Belikdüzü,0212 806 51 43,,,,,MARMARA,40.97850773300007,28.675604428000042
2051,BEYLÝKDÜZÜ,Beylikdüzü 5 No'lu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Karacaoðlan Cad. No: 46 A,(0212) 880 01 16,,,,,DEREAÐZI,40.98611490700006,28.616622654000025
2051,BEYLÝKDÜZÜ,Beylikdüzü 6 No'lu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Binnaz Sk. No:19 Yakuplu/Beylikdüzü,0212 875 99 95,,,,,YAKUPLU,41.00037619600005,28.669454160000043
2051,BEYLÝKDÜZÜ,Beylikdüzü 7 No'lu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Gazi Yüzbaþý Turgay Salih Canoðlu Sk. No:2 Barýþ/Beylikdüzü,(0212) 872 69 01,,,,,BARIÞ,40.99565890700006,28.650671101000057
1186,BEYOÐLU,Þiþli Hamidiye Etfal Eðitim ve Araþtýrma Hastanesi Gümüþsuyu Binasý,Eðitim Araþtýrma Hastanesi,Ýnönü Cad. No:61 Gümüþsuyu/Beyoðlu,(0212) 251 85 00,,,,,GÜMÜÞSUYU,41.037088425000036,28.99041961000006
2004,BAÐCILAR,SBÜ Baðcýlar Eðitim ve Araþtýrma Hastanesi Baðcýlar Toplum Ruh Saðlýðý Merkezi 2,Toplum Saðlýðý Merkezi,1024. Sk. No:19 YAVUZ SELÝM/BAÐCILAR,0212 657 57 80,http://www.beh.gov.tr/,,,,YAVUZ SELÝM,41.03550340400005,28.852136785000027
2004,BAÐCILAR,Baðcýlar 1 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,1004. Sk. No:1 YAVUZ SELÝM/BAÐCILAR,,,,,,YAVUZ SELÝM,41.03650428200007,28.85154574200004
2004,BAÐCILAR,Baðcýlar 2 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,1393. Sk.No:17 15 TEMMUZ/BAÐCILAR,,,,,,15 TEMMUZ,41.03773331100007,28.820701530000065
2004,BAÐCILAR,Baðcýlar 3 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Veysel Karani Cad. No:11 100. YIL/BAÐCILAR,,,,,,100. YIL,41.06787755500005,28.85124062500006
2004,BAÐCILAR,Baðcýlar 7 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,ÝSTOÇ 11. Kapý Giriþi 35. Ada Mevki Týr Otoparký Ýçi Prefabrik Yapý,,,,,,MAHMUTBEY,41.06440813100005,28.81554780500005
2004,BAÐCILAR,Baðcýlar 9 ve 10 Nolu Acil Saðlýk Hizmetleri Ýstasyonlarý,Acil Yardým Ýstasyonu,1171. Sk. No:16 KÝRAZLI/BAÐCILAR,,,,,,KÝRAZLI,41.03356369800008,28.84067723100003
2004,BAÐCILAR,Sancaktepe Saðlýklý Hayat Merkezi,Saðlýk Diðer,951. Sk. No:31 SANCAKTEPE/BAÐCILAR,,,,,,SANCAKTEPE,41.04069332800003,28.853962341000056
2004,BAÐCILAR,Baðcýlar 1 Nolu Göçmen Saðlýðý Merkezi,Saðlýk Diðer,842. Sk. No:11 ÇINAR/BAÐCILAR,,,,,,ÇINAR,41.035528500000055,28.85980558500006
2004,BAÐCILAR,Haseki Eðitim ve Araþtýrma Hastanesine Baðlý Eðitim Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,773. Sk. No:65 ÇINAR/BAÐCILAR,,,,,,ÇINAR,41.03836866100005,28.86536417600007
2004,BAÐCILAR,Baðcýlar Yenimahalle Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Peyami Safa Cad. No:118 MAHMUTBEY/BAÐCILAR,,,,,,MAHMUTBEY,41.04880284400008,28.82234322900007
2004,BAÐCILAR,Baðcýlar 28 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,1424. Sk. No:8/A  15 TEMMUZ/BAÐCILAR,,,,,,15 TEMMUZ,41.04320966500006,28.820238842000037
2005,BAHÇELÝEVLER,Bahçelievler 1Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Aile Saðlýðý Merkezi,Pýnarlý Sk. No:1/1 Zübeyde Haným Parký Ýçi BAHÇELÝEVLER/BAHÇELÝEVLER,,,,,,BAHÇELÝEVLER,41.005487696000046,28.874957996000035
2005,BAHÇELÝEVLER,Bahçelievler 3 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Baharistan Sk. No:2 Þehit Yunus Çaça Parký Ýçi,,,,,,ZAFER,41.01138123900006,28.834522824000032
2005,BAHÇELÝEVLER,Bahçelievler 5 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Karadeniz Cad. No:48 Bahçelievler Devlet Hastanesi Ýçi KOCASÝNAN MERKEZ/BAHÇELÝEVLER,,,,,,KOCASÝNAN MERKEZ,41.00572961000006,28.843837620000045
2005,BAHÇELÝEVLER,Bahçelievler 8 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Adnan Kahveci Bulvarý No:177 BAHÇELÝEVLER/BAHÇELÝEVLER,,,,,,BAHÇELÝEVLER,40.99584397600006,28.85837875800007
2005,BAHÇELÝEVLER,Bahçelievler Göçmen Polikliniði,Saðlýk Diðer,Baharistan Sk. No:2 Þehit Yunus Çaça Parký Ýçi,,,,,,ZAFER,41.011421099000074,28.834536357000047
